session_id,target
1,0.00023737544828156143
2,4.979463298075556e-07
3,1.9887245234651776e-06
4,9.393398101765157e-07
5,0.00017821931329049497
6,7.416170174182133e-05
7,0.005921721304738699
8,0.0022590688310195174
9,6.126125649429565e-05
10,0.0021127125637189666
11,0.000360436467976156
12,2.5527321611096097e-05
13,5.6310707026037524e-05
14,0.021664775403783143
15,0.0010371162378752608
16,0.0002920632513637175
17,0.0034215697879255574
18,1.7686379478140903e-05
19,0.00424245355246413
20,2.333794394084055e-06
21,0.06798652420213001
22,1.8228580853432894e-06
23,0.000570143129885402
24,0.0006396545569471215
25,0.019813858294254576
26,1.209447339221143e-05
27,0.0001152137453285036
28,7.739453149752988e-07
29,0.019127063211529387
30,0.0005200957670528549
31,0.02965792649160045
32,0.02752920695624055
33,0.00011862651820951862
34,1.340658144789479e-05
35,0.023769956454090815
36,0.0014602413727940093
37,1.4679536657704828e-07
38,9.443573537405888e-07
39,0.0005200957670528549
40,8.800408320232523e-06
41,0.0027679717440463243
42,0.0011082315758243714
43,0.000174222946035665
44,4.997944585981244e-05
45,0.17484812059942834
46,8.367465927789931e-05
47,0.0003949400068291997
48,4.5279764427773656e-05
49,0.00028285452040130183
50,8.62375153556824e-06
51,6.030590505037329e-07
52,0.00015512033615538247
53,0.06002219393745581
54,0.0006309081144014358
55,0.00041401777703336753
56,0.0013222558117438876
57,2.483865393269434e-06
58,2.7572690102457295e-05
59,6.219246952509116e-06
60,2.038560735770657e-06
61,9.920573335560046e-06
62,0.0006884617541118934
63,9.360394974217722e-06
64,0.0009292983913571336
65,6.746389602636581e-06
66,4.5330868962035485e-06
67,0.0003730953754367224
68,0.000489252207222269
69,0.14761483012394047
70,5.934498832871353e-05
71,0.0005209105366737664
72,0.00021758772713053047
73,0.0035902478266789657
74,1.7424630786651917e-05
75,0.00039123385769778096
76,0.0009629804707291432
77,0.0026187831116131367
78,0.0036054469660141745
79,0.00021062956313085745
80,2.9090682248159013e-05
81,3.8532286860400075e-05
82,0.00015233306679760238
83,2.1800117409929012e-07
84,0.8625921148045462
85,0.00014463878925239897
86,3.479732878225323e-06
87,0.007767596197440956
88,0.0016640167545105618
89,0.003470832935063274
90,0.11173249824397517
91,5.19363564055176e-05
92,2.0105414200825535e-06
93,0.028333823492446668
94,0.00011576360434474261
95,0.0043740516946838915
96,1.5260206189053337e-06
97,0.000810588088258694
98,2.6655692464902176e-05
99,2.361944583732395e-05
100,0.0011592799248481048
101,0.00013916738036179156
102,0.005257039352835801
103,0.0003316313734491859
104,0.0003439204174770728
105,0.00011884489223192566
106,7.56983521706087e-05
107,0.0006800565974749659
108,9.136411944516822e-05
109,1.9962636914196632e-05
110,3.186428695605229e-05
111,0.0013511683403692166
112,5.943524528290125e-07
113,0.0009225866073667679
114,5.537305112370365e-06
115,3.646081340623673e-05
116,4.1589333967447306e-06
117,0.0002600992329628403
118,0.005675303037236146
119,9.890541708136145e-07
120,0.0008599727818204923
121,1.3322067098635806e-05
122,1.4870117304123568e-05
123,7.004064150732393e-05
124,0.0001168157278087764
125,0.0062050229866659765
126,1.9923638700996604e-06
127,2.2490422525248495e-06
128,0.00011227152668692145
129,0.005978109635702726
130,0.008232400938254406
131,0.0017349939796496166
132,0.005921721304738699
133,0.0036710410067377604
134,0.00010686805357068429
135,3.4037564901061183e-06
136,0.00089088100524298
137,0.00010726877213389746
138,0.004982283023332554
139,5.430331118574957e-06
140,0.00018462437830710058
141,2.3581217100232117e-07
142,0.0001019962796071817
143,0.00011809014126871442
144,0.007278318084457228
145,4.979463298075556e-07
146,0.0006540734176081861
147,0.0001658725404617552
148,0.0041437730041078745
149,0.005810976437971434
150,0.018637138178461295
151,2.311284513173603e-06
152,0.014182432700144843
153,0.00024443410724280966
154,0.0002766260929829567
155,0.0005557279912945406
156,1.466158826324267e-05
157,3.498884815592613e-05
158,0.00089088100524298
159,0.0001096889082378865
160,1.4870117304123568e-05
161,0.003714877549957205
162,0.0004068526885138303
163,0.0006300336692764687
164,0.007558042358821707
165,1.7383873820422988e-05
166,1.68838597536635e-05
167,0.01657971651785654
168,0.005812913290026035
169,0.004024923615539219
170,0.002083999054816869
171,0.006164879470377212
172,0.00021732176823611313
173,0.0006156230196667598
174,0.0003744828196999734
175,0.5081600360508773
176,0.004523917719014449
177,0.01527123344345057
178,1.3644516853554083e-05
179,0.0003957172117369327
180,0.002102129782889255
181,0.00012228643215978825
182,0.0014786540473040815
183,5.164098417437925e-05
184,0.00010314179475430899
185,0.00020496367663289897
186,0.00037441684006445694
187,2.33225026201654e-06
188,1.6913443042879573e-06
189,0.006612439774105848
190,0.0002254811871108816
191,0.00011876445478614976
192,4.791516930469489e-05
193,0.004214705371558396
194,0.0007708447850505687
195,5.6902896005960696e-05
196,1.2321138454360931e-05
197,0.0020378650256467007
198,0.006680853907967668
199,0.02796104085883812
200,8.663515289144966e-06
201,8.367465927789931e-05
202,0.0898426086326639
203,2.644546845341464e-06
204,4.806274603191848e-05
205,0.025046614597214207
206,1.690777694720969e-08
207,0.0009872974493661188
208,0.0010850519255134932
209,1.7795410797060571e-06
210,0.004804638515862305
211,0.0001946394062740751
212,0.004580401776862487
213,1.2929893494512807e-05
214,0.005494375688795365
215,0.000886826562146513
216,0.008810323360173747
217,0.019357021022690154
218,0.004024923615539219
219,0.0030766692208459147
220,0.004369699675736679
221,0.0027332504209201603
222,4.4088331400785044e-05
223,0.007280471926203271
224,0.004024923615539219
225,0.08117276684019453
226,0.01004315215882301
227,0.004750517983434379
228,0.00010617557309463871
229,5.408733615923341e-05
230,0.002465229915959444
231,0.00022658279192259027
232,2.285621094764408e-05
233,2.2200822581052787e-05
234,0.008746135681567816
235,0.0001790049977030571
236,0.0002610120982620899
237,0.004656485475769699
238,0.005921721304738699
239,0.0005200957670528549
240,0.010062395583181807
241,9.828503893491032e-05
242,1.0215173961591549e-07
243,1.1861701603142356e-07
244,2.6380156256953602e-05
245,0.0005431704460090288
246,0.0001299262655888576
247,0.030053822104543045
248,0.0016021266315747295
249,8.198821891106446e-05
250,0.0010242432346793126
251,0.041679781365146454
252,3.519960232876584e-05
253,5.883700276542727e-05
254,0.002669361929162552
255,0.0036533855060846806
256,2.3585624810612208e-07
257,0.000125268071184838
258,0.008596608236629364
259,0.008763684019176233
260,0.001214257247845372
261,0.00036687772635258994
262,0.0018092434720136095
263,0.001473365995830164
264,0.005819149380467339
265,0.00014715197294429082
266,9.408584157596078e-06
267,4.73572357218523e-09
268,0.00015736222881896627
269,0.000832260142894208
270,0.0012321477196954058
271,8.963646179350173e-06
272,0.00011879627299020041
273,1.2224241051553813e-05
274,0.004971059817107615
275,0.0076719275945964895
276,7.0100174155976105e-06
277,0.0035711653429925144
278,0.011969735797906372
279,1.1744033575959998e-05
