session_id,target
1,0.001465692259865035
2,2.051742663436251e-08
3,4.695739441934368e-08
4,1.2038335969307397e-07
5,1.0709548306416973e-05
6,0.0005705974135174973
7,0.0019155181725744011
8,0.0003530670013732833
9,0.000276783070889334
10,0.010897913072222978
11,4.1835782986160603e-05
12,7.262514072384424e-05
13,0.00043156952287808217
14,0.4056345944464483
15,5.0982622134503596e-05
16,0.0027358025559340465
17,0.0007894730324998409
18,3.2459171428142266e-05
19,0.00047019208845686453
20,5.791684036522972e-07
21,0.04573652937875718
22,2.5304846268428286e-07
23,3.3063113165011804e-05
24,0.0005081445111546656
25,0.0026311260525929358
26,3.629297598386019e-08
27,0.0007403209962937464
28,3.17866360732279e-07
29,0.007658505950352204
30,9.773831792309904e-05
31,0.013860856856150515
32,0.009264086418754558
33,0.0007771209932324711
34,3.4285845370136095e-07
35,0.009325295997528172
36,0.00030058443640147616
37,3.465941076510027e-08
38,4.368643190107146e-08
39,9.773831792309904e-05
40,2.514612878196826e-05
41,0.0003586917442270237
42,0.006899378931388997
43,5.583713816543796e-06
44,2.4055878270484544e-06
45,0.3472224815228314
46,7.676058908138817e-06
47,0.006536536037052321
48,0.0002051562066429263
49,1.7756238745937968e-05
50,1.3905892396230884e-05
51,2.5067625319607757e-07
52,3.94209789770809e-06
53,0.04241552626445405
54,5.42692892921946e-05
55,2.9712509018592097e-05
56,0.0015044445414331845
57,2.5573156778553966e-06
58,6.99978970691931e-05
59,7.788214639558111e-06
60,7.213666840043463e-06
61,1.6898361919589743e-05
62,0.006394022108336966
63,3.0092380380453185e-05
64,9.778861285941761e-05
65,6.430164221011309e-06
66,5.093046912964586e-07
67,0.0009466781250791893
68,3.2822352759687494e-05
69,0.08671281467646043
70,0.00038275231451069926
71,8.038334962653392e-05
72,7.788214639558111e-06
73,0.0038027161903496963
74,2.051742663436251e-08
75,3.2277952368899376e-05
76,8.816823354720652e-05
77,0.0004629524210183449
78,0.0013166911111728852
79,1.3654418441963559e-05
80,0.0004430222065525437
81,2.373759709557184e-05
82,0.00012367285193840008
83,3.60767435669609e-08
84,0.8855287148368954
85,7.513189617134361e-06
86,9.819497996024962e-07
87,0.0022482217512916495
88,0.00019242124429471927
89,0.000731000402461483
90,0.03498883393432141
91,0.00021702745307498937
92,3.1747643703733575e-06
93,0.013204025861140731
94,0.00032267112068916067
95,0.017209289285956424
96,1.3386860690326822e-07
97,0.00010181657172891855
98,0.00012987546945510703
99,4.772485399460757e-05
100,0.0002366050137087356
101,0.001904155448005433
102,0.02148558450701155
103,0.0017585107449916732
104,0.0016988755617173524
105,7.2198007226218736e-06
106,0.000167090111730482
107,0.0011223129480932086
108,7.213019526695333e-06
109,4.227266271678813e-05
110,8.858612994606729e-05
111,0.0001356229248569224
112,2.5710600168376883e-07
113,0.01580572939582724
114,8.539816868489962e-06
115,7.992665178606393e-05
