session_id,target
1,7.086558465990467e-05
2,6.155806031174436e-08
3,3.878495064366532e-08
4,1.2578305427485627e-09
5,4.525058943264968e-05
6,8.770300912441446e-06
7,0.0017443382156647207
8,0.00036413632959990004
9,3.789486453927683e-05
10,0.002773354255030154
11,4.15220106189609e-05
12,3.4728712198067702e-06
13,1.724458231825546e-05
14,0.012726480515462933
15,0.0001855189261361578
16,0.000164921609517411
17,0.02547658275737294
18,1.0391804282602029e-06
19,0.0017558546045622048
20,1.5242736546566694e-07
21,0.09489608332237655
22,5.356383135891508e-09
23,5.306078907435359e-05
24,3.63468250246557e-05
25,0.09967002150743638
26,1.1456382558225367e-08
27,1.7113285674797562e-05
28,1.1831104123427375e-08
29,0.029134646943453503
30,0.00022678281890280966
31,0.024091202041089835
32,0.06427320252301683
33,2.7800348434771322e-05
34,2.0104778264604166e-07
35,0.022647439523465582
36,0.0008664795619040082
37,1.2081635633316883e-10
38,6.064711175378933e-08
39,0.00022678281890280966
40,1.3875985600162987e-06
41,0.0011303643722115058
42,9.552868832857937e-05
43,5.383678423027803e-06
44,2.102836128357426e-05
45,0.2590629276023115
46,1.9580780618602824e-05
47,0.00020024815813527238
48,1.1993390195217427e-05
49,3.777280737500347e-05
50,2.760509547092981e-07
51,4.431188462169413e-09
52,1.3571859984138927e-05
53,0.050069800326175785
54,0.00016304513608885262
55,4.682570925747891e-06
56,0.00012133649584139193
57,5.130584239085535e-08
58,7.702929425446177e-07
59,1.930181580418476e-06
60,2.2901455341039094e-07
61,2.475827345642772e-07
62,0.00010608182222387735
63,9.03178874403196e-07
64,2.2694288978922687e-05
65,1.3676249212077252e-06
66,3.245491851972618e-07
67,1.6718843863944313e-05
68,0.00025481939949044196
69,0.12387234978600228
70,7.537906029861312e-06
71,0.0005508225990974708
72,0.00012444553444468563
73,0.0027241537063615187
74,3.96933351452452e-06
75,6.729247996746445e-05
76,0.0008182185900853589
77,0.0004070883978312252
78,0.0033488534776369054
79,1.2010066991188022e-05
80,3.446572478171521e-06
81,3.2466312850809516e-06
82,6.015799209326717e-06
83,1.0910105796299405e-09
84,0.6585298632383215
85,3.0238030097999702e-05
86,4.864891661549779e-07
87,0.003361691182123822
88,0.0006725062964416768
89,0.0010010669834664774
90,0.07081112785330064
91,6.157084023050707e-06
92,4.2387772004672673e-07
93,0.017785565243335317
94,5.37179384001558e-05
95,0.003238960654193972
96,8.736477694178409e-08
97,0.0001356709716525001
98,3.0735251503919178e-06
99,9.326495719681143e-07
100,0.00015941622059685123
101,2.4587264963392058e-05
102,0.004972560995828737
103,6.32480951773715e-05
104,8.098550528143014e-05
105,3.7737908526393367e-06
106,9.416539717138089e-06
107,4.105823555420105e-05
108,4.789293825329966e-05
109,5.521801535504894e-07
110,4.74219146110922e-06
111,0.0003215010187471976
112,8.292940453068374e-09
113,0.00040929987980238216
114,1.8293569498753334e-07
115,5.043472275738187e-06
116,2.235558058557495e-05
117,8.338933349210405e-05
118,0.0071143593763963045
119,0.000297753502718391
120,0.00032904107580888984
121,1.8162400780049585e-06
122,3.517813099465634e-06
123,1.362908407031763e-05
124,4.987605825623574e-06
125,0.0030261197767578905
126,1.393386586968107e-07
127,6.678798124194056e-09
128,1.6515875571657475e-05
