session_id,target
1,0.00242986586628924
2,5.105997541898828e-09
3,1.884190153161805e-08
4,3.001809096054674e-08
5,3.3439985880612095e-05
6,0.0002914535553123441
7,0.0008029981654348816
8,0.00016645615027985436
9,0.0009129088887416448
10,0.10233128017160331
11,3.2812673945273656e-05
12,8.671043822667175e-05
13,0.000466113285560945
14,0.36252860934082126
15,5.9952227687020786e-05
16,0.004606883244768515
17,0.015370459603987365
18,3.238916914287711e-05
19,0.0010032463497857903
20,2.9093540412182434e-07
21,0.061241100550163886
22,7.09740106662148e-08
23,3.070309896176858e-05
24,0.00039165133837314886
25,0.07188727559994519
26,5.791882509504462e-09
27,0.0007061416183594273
28,3.773493499258323e-07
29,0.014888015107866104
30,0.00013620092295294232
31,0.013172610329569116
32,0.04374650483523284
33,0.0007753440675634733
34,1.1606033869453318e-07
35,0.013170886172223716
36,0.0003349594571379228
37,6.4869212754603415e-09
38,1.4641279587825903e-08
39,0.00013620092295294232
40,3.4332200803075417e-05
41,0.0005105779175468083
42,0.0013627286397778202
43,2.11131259670525e-06
44,1.3875635901894953e-05
45,0.23125862141328682
46,9.922567164652114e-06
47,0.009607611214826794
48,0.0005811561679184283
49,2.5590570627995296e-05
50,1.1316419674087428e-05
51,1.3365606238078814e-07
52,6.272320727508123e-06
53,0.03574514218211623
54,0.00010057691807992544
55,6.410807447027578e-06
56,0.0020466820541633988
57,1.69817373432612e-06
58,2.233280040118609e-05
59,1.7793439473019578e-05
60,6.460218328567788e-06
61,1.0698453428400185e-05
62,0.0016172370663613714
63,1.811434878570237e-05
64,3.3598502215113814e-05
65,7.871282719609528e-06
66,1.268960243038736e-07
67,0.00021718918527820693
68,0.00016882595568007828
69,0.09112650503509037
70,0.00019134062927913444
71,0.000320443498943717
72,1.7793439473019578e-05
73,0.031058672681429006
74,5.105997541898828e-09
75,2.8859459918209395e-05
76,0.00038073003063572374
77,0.00023495752110631074
78,0.001785550762439959
79,7.952645360196204e-06
80,0.00012813652680595226
81,2.6354638264851198e-05
82,5.415871051971602e-05
83,4.032238294649027e-08
84,0.2455206412555749
85,1.4531672640386942e-05
86,6.813849318214385e-07
87,0.0015024628974940712
88,0.0005995871367392824
89,0.0004235165584879122
90,0.018351594533178556
91,0.00014502554671176596
92,1.0025941609975727e-05
93,0.008995256340457287
94,0.0009749676640450118
95,0.038745228133659555
96,3.59512962836785e-08
97,0.00010840915623398109
98,8.725836668731266e-05
99,2.5142501989959994e-05
100,0.00010568129014474972
101,0.0007489335133980324
102,0.07019134082139443
103,0.0024034802264287936
104,0.002443656474112231
105,4.441998158349971e-06
106,0.00032678878688718047
107,0.00045866139353620955
108,1.8455104427820617e-05
109,1.9768707155375494e-05
110,0.0001029178257815958
111,0.0001458101993171092
112,2.783901694095446e-07
113,0.015265720864647605
114,7.172205241583517e-06
115,0.0002948888248219428
116,0.0007953844115327426
117,0.0015237530011864555
118,0.0044594934229179855
119,0.009733045083786798
120,0.00018583258187130023
121,4.5368608739185805e-05
122,0.00013620092295294232
123,0.0003059683362451976
124,2.197346120335173e-06
125,0.0017570949305903264
126,4.851689296344452e-07
127,5.859742891925568e-09
128,0.0004852295766303967
129,0.0031355789148084555
130,0.0015444082869443916
131,0.012973241885955292
132,0.0008029981654348816
133,0.0009140233193548194
134,1.77056697486135e-06
135,6.180085801028325e-06
136,3.3598502215113814e-05
137,0.00043121217909872656
138,0.001734173095947943
139,9.277219284107421e-07
140,0.0006886210945556895
141,3.4362459232002936e-09
142,0.00040634892499442617
143,0.0003371353738889819
144,0.001091359534661942
145,5.105997541898828e-09
146,0.011779161867015902
147,0.0004943449594009858
148,0.0006304754112108198
149,0.0005309690264828422
150,0.06113766564152348
151,2.4196849493687857e-06
152,0.027064232157708746
153,0.0017221521640575772
154,0.0026427467333127674
155,1.7761676964951254e-05
156,9.31951061690939e-05
157,9.182568679146067e-05
158,3.3598502215113814e-05
159,1.5135813393842927e-06
160,0.00013620092295294232
161,0.0013866997403397833
162,5.3623636198404015e-05
163,0.00012512491092195725
164,0.001088522114845531
165,6.881949062282836e-08
166,2.5865939665719683e-05
167,0.00393238110020477
168,0.0005309690264828422
169,0.0005300646970278729
