session_id,target
1,1.3910882997298581e-05
2,1.804922931948205e-06
3,5.385370425288906e-05
4,2.9659887930566648e-08
5,0.00012339454862546613
6,8.777445298594704e-06
7,2.134865344110204e-05
8,0.001982933304699313
9,3.378643955926419e-07
10,0.000519193737120622
11,0.00013709808360903402
12,5.049091213851642e-07
13,7.311636490365892e-06
14,0.003062104394315699
15,0.000494221144965278
16,7.36496775506078e-05
17,0.01790502446255673
18,1.6148278329848308e-07
19,0.0067689596686956585
20,3.773889456719925e-07
21,0.033105782116403255
22,2.0795331606247645e-06
23,7.106918978520675e-06
24,1.0910462462899782e-06
25,0.006283582948648211
26,0.00017855557671756764
27,1.253912099878926e-06
28,2.0813911026846053e-05
29,0.003530255965318854
30,0.003943549879210443
31,0.0915808224873735
32,0.060356985924524896
33,1.2683743610402367e-05
34,8.308828986762198e-06
35,0.0004970091517235377
36,1.2237386897626116e-05
37,2.529659827611845e-08
38,1.207803486395796e-06
39,0.000784895594759204
40,1.9025845590537834e-07
41,0.002871693328657817
42,3.86840734692752e-06
43,0.00013263015765339783
44,9.765990238507585e-07
45,0.16199764851294254
46,0.001648305846092091
47,0.00041999123500023036
48,2.461959977502389e-05
49,0.00011400464530376122
50,2.725338315108345e-05
51,6.180945683719452e-08
52,4.9540770673511956e-05
53,0.013982879748966663
54,0.00028653617054011463
55,0.014389013925143853
56,8.111338161883377e-06
57,1.6616020273210108e-07
58,3.1492017310810174e-08
59,5.7818031036739504e-06
60,4.9955510926646127e-08
61,4.3517029593063396e-05
62,7.979626428618992e-06
63,2.8105017200354436e-06
64,0.0031952921297909442
65,0.00018801894403059293
66,1.9512504082872106e-07
67,0.00043328782543452924
68,0.001697840805849349
69,0.001078083503103882
70,6.615702352231082e-07
71,0.012965152445996185
72,0.001737665567677975
73,0.0002724294748381735
74,0.00015072406265098892
75,2.7503311978640762e-06
76,0.0003522842909170403
77,0.000273266599719289
78,0.004331105899790818
79,1.5380301206043744e-06
80,2.6708013689951294e-07
81,7.518579562717623e-07
82,6.229990539356041e-08
83,2.1961469290096377e-07
84,0.6958085124553599
85,0.00018098003371131173
86,0.00010038469132764213
87,0.007843394295690288
88,8.458566036557608e-06
89,1.7123105053570994e-05
90,0.10340267790927754
91,6.078455284263857e-07
92,8.081021641137753e-07
93,0.09511954220500944
94,0.00010116357298771071
95,6.648233937440899e-05
96,1.2631551705221522e-06
97,0.012192491254733312
98,1.2934342843006504e-06
99,2.904742880436056e-07
100,0.0003190782772013875
101,2.8500656655720123e-06
102,8.450482636994746e-05
103,4.831153532364694e-06
104,0.0014792338104623467
105,0.0010247255104391536
106,3.738185681476984e-05
107,0.00035103032949357994
108,0.001193732208578598
109,4.4392143982856345e-07
110,4.16440697666078e-06
111,0.000422911715295183
112,9.106827437108565e-06
113,5.942152529802972e-05
114,9.760743862894986e-08
115,8.05747511926795e-07
116,1.2649414269555106e-07
117,3.920059187485318e-06
118,2.9765641674166747e-05
119,1.0173503402118983e-06
120,0.0028192019175842264
121,1.977639500815348e-06
122,9.40503049634396e-06
123,0.00012148558775653006
124,0.0001974356211476155
125,0.008158969119070077
126,1.5732034802405756e-07
127,4.031088176299134e-08
128,1.2580486863735477e-06
129,1.6379166891228458e-05
130,0.013727624112087828
131,1.9136889994821694e-05
132,0.0012285843889332743
133,0.0034632711159173703
134,6.465902464365733e-05
135,7.306491709930443e-06
136,0.0033382349837127734
137,7.529624862040537e-05
138,0.0011512979580484612
139,1.8580032589757102e-06
140,2.064905338794425e-06
141,5.107031380233349e-07
142,5.03720509030672e-06
143,1.0729109421999815e-05
144,0.003198252455434958
